,Unnamed: 0,Turno,ID Empleado,Apellido,Nombre,ID Puesto,Email,Unnamed: 0.1,Puesto,Departamento,Tipo Puesto,union_nombres
159,159,,927,VAZQUEZ,ANGEL,10-32100,angel.vazquez@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,ANGEL VAZQUEZ
160,160,,929,Restrepo ,Hernan,10-32100,hernan.restrepo @tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,Hernan Restrepo 
161,161,,931,SANCHEZ,ALFONSO,70-21100,alfonso.sanchez@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,ALFONSO SANCHEZ
162,162,,932,CASTILLO,ANGEL,90-24100,angel.castillo@tractchun.com,95,Supervisor de Producción,INGENIERIA DE CALIDAD,Mandos Medios,ANGEL CASTILLO
163,163,,933,Giraldo,Genni,90-14100,genni.giraldo@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Genni Giraldo
164,164,,937,Zapata,Jaider,15-24000,jaider.zapata@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,Jaider Zapata
165,165,,941,MONTAÑO,GUILLERMO,20-31320,guillermo.montaño@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,GUILLERMO MONTAÑO
166,166,,945,NAVARRO,TRINIDAD,55-23200,trinidad.navarro@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,TRINIDAD NAVARRO
167,167,,949,Zea,Luz,15-24100,luz.zea@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Luz Zea
168,168,,955,Vasquez,Juan ,80-22220,juan .vasquez@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,Juan  Vasquez
169,169,,957,SANDOVAL,CELIA,30-13100,celia.sandoval@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,CELIA SANDOVAL
170,170,,967,REYNOSO,LAMBERTO,15-24100,lamberto.reynoso@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LAMBERTO REYNOSO
171,171,,982,PORRAS,SANCHEZ,30-13310,sanchez.porras@tractchun.com,32,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,SANCHEZ PORRAS
172,172,,985,GONZALEZ,AIDEE,90-14100,aidee.gonzalez@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,AIDEE GONZALEZ
173,173,,987,MORENO,GUILLERMO,20-31320,guillermo.moreno@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,GUILLERMO MORENO
174,174,,989,Valencia,Yenifer,10-32110,yenifer.valencia@tractchun.com,6,Almacenista,MATERIALES,Administrativo,Yenifer Valencia
175,175,,1000,ALEGRIA,MANUEL,15-24100,manuel.alegria@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MANUEL ALEGRIA
176,176,,1003,MIRANDA,RENE,50-33200,rene.miranda@tractchun.com,57,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,RENE MIRANDA
177,177,,1006,PINELLI,ROBERTO,50-33100,roberto.pinelli@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,ROBERTO PINELLI
178,178,,1010,VALDEZ,AGUILAR,55-23500,aguilar.valdez@tractchun.com,61,Secretaria de Ingeniería de Manufactura,INGENIERIA DE MANUFACTURA,Administrativo,AGUILAR VALDEZ
179,179,,1014,CASTRO,GUILLERMO,45-11000,guillermo.castro@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,GUILLERMO CASTRO
180,180,,1017,VILLANES,ORENCIO,30-16000,orencio.villanes@tractchun.com,36,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,ORENCIO VILLANES
181,181,,1021,MAYTORENA,HUMBERTO,20-31320,humberto.maytorena@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,HUMBERTO MAYTORENA
182,182,,1022,MARTINEZ,SALCIDO,50-33100,salcido.martinez@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,SALCIDO MARTINEZ
183,183,,1028,VALENCIA,ANTONIA,50-33100,antonia.valencia@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,ANTONIA VALENCIA
184,184,,1030,GARCIA,RAUL,55-23810,raul.garcia@tractchun.com,63,Técnico de soporte,INGENIERIA DE MANUFACTURA,Operativo,RAUL GARCIA
185,185,,1031,RODRIGUEZ,IMELDA,55-23200,imelda.rodriguez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,IMELDA RODRIGUEZ
186,186,,1034,ARVAYO,SARA,80-22210,sara.arvayo@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,SARA ARVAYO
187,187,,1038,VALENCIA,LUIS,80-22210,luis.valencia@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,LUIS VALENCIA
188,188,,1039,GALLEGOS,DUARTE,80-22220,duarte.gallegos@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,DUARTE GALLEGOS
189,189,,1043,GURROLA,MARCELO,45-11000,marcelo.gurrola@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MARCELO GURROLA
190,190,,1044,RENDON,FRANCISCO,55-23200,francisco.rendon@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,FRANCISCO RENDON
191,191,,1046,Correa,Ignacio,20-31320,ignacio.correa@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Ignacio Correa
192,192,,1050,ROMERO,JAVIER,10-32100,javier.romero@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,JAVIER ROMERO
193,193,,1052,SANTOS,LAURA,15-24100,laura.santos@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LAURA SANTOS
194,194,,1057,MOYON,ADOLFO,70-21100,adolfo.moyon@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,ADOLFO MOYON
195,195,,1062,Restrepo ,Ines,45-11000,ines.restrepo @tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Ines Restrepo 
196,196,,1065,ROBLES,ENRIQUE,70-21100,enrique.robles@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,ENRIQUE ROBLES
197,197,,1066,VALENZUELA,CERTUCHA,30-13100,certucha.valenzuela@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,CERTUCHA VALENZUELA
198,198,,1071,SOTO,JESUS,10-32100,jesus.soto@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,JESUS SOTO
199,199,,1073,FRANCIS,ALEJANDRO,80-22220,alejandro.francis@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,ALEJANDRO FRANCIS
200,200,,1079,MORA,GERARDO,15-24100,gerardo.mora@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GERARDO MORA
201,201,,1083,MATUS,CESAR,30-13100,cesar.matus@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,CESAR MATUS
202,202,,1084,MONTAÑO,CECILIA,80-22210,cecilia.montaño@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,CECILIA MONTAÑO
203,203,,1090,LAGUNA,JOAQUIN,90-14100,joaquin.laguna@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,JOAQUIN LAGUNA
204,204,,1091,RAMIREZ,ALBERTO,20-31210,alberto.ramirez@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ALBERTO RAMIREZ
205,205,,1094,BURGOS,MARIA,80-22210,maria.burgos@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,MARIA BURGOS
206,206,,1103,OCHOA,GUADALUPE,15-24100,guadalupe.ochoa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GUADALUPE OCHOA
207,207,,1107,ROMERO,ELDA,80-22210,elda.romero@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,ELDA ROMERO
208,208,,1109,HEREDIA,MIRAMON,70-21120,miramon.heredia@tractchun.com,71,Auxiliar de Recursos Humanos,Recursos Humanos,Administrativo,MIRAMON HEREDIA
209,209,,1118,Villa,Marisol,20-31400,marisol.villa@tractchun.com,24,Supervisor de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,Marisol Villa
210,210,,1130,Misas,Maria,80-22210,maria.misas@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,Maria Misas
211,211,,1133,GUERRA,ISELA,45-11000,isela.guerra@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ISELA GUERRA
212,212,,1148,Lopera,Esmeralda,70-21100,esmeralda.lopera@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,Esmeralda Lopera
213,213,,1156,Gonzalez,Isbelia,15-24100,isbelia.gonzalez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Isbelia Gonzalez
214,214,,1167,OCHOA,GABRIELA,15-24100,gabriela.ochoa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GABRIELA OCHOA
215,215,,1168,URIAS,ROSARIO,50-33200,rosario.urias@tractchun.com,57,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,ROSARIO URIAS
216,216,,1175,LEYVA,HAMMOND,70-21100,hammond.leyva@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,HAMMOND LEYVA
217,217,,1179,MONTAÑO,ALEJANDRO,20-31210,alejandro.montaño@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ALEJANDRO MONTAÑO
218,218,,1184,Barrientos,Maria,70-21100,maria.barrientos@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,Maria Barrientos
219,219,,1199,Henao,Elena,15-24100,elena.henao@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Elena Henao
220,220,,1200,NAVARRO,MARCO,45-11000,marco.navarro@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MARCO NAVARRO
221,221,,1206,PEREZ,LINO,55-23200,lino.perez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,LINO PEREZ
222,222,,1207,ARGUELLO,CARRILLO,15-24100,carrillo.arguello@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,CARRILLO ARGUELLO
223,223,,1218,VILLANES,MANUEL,15-24100,manuel.villanes@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MANUEL VILLANES
224,224,,1220,ARMENTA,EQUIHUA,55-23200,equihua.armenta@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,EQUIHUA ARMENTA
225,225,,1234,Taborda,Yohan,30-16000,yohan.taborda@tractchun.com,36,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,Yohan Taborda
226,226,,1237,AMABILIS,ANA,30-13330,ana.amabilis@tractchun.com,34,Asistente de Calibración,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,ANA AMABILIS
227,227,,1243,MARTINEZ,MANUEL,15-24100,manuel.martinez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MANUEL MARTINEZ
228,228,,1259,ZAPATA,CONRADO,20-31210,conrado.zapata@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,CONRADO ZAPATA
229,229,,1262,ISLAS,ESTHELA,55-23200,esthela.islas@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ESTHELA ISLAS
230,230,,1272,ESCALANTE,MARTIN,10-32100,martin.escalante@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,MARTIN ESCALANTE
231,231,,1273,Mira,Rubiel,50-33200,rubiel.mira@tractchun.com,57,Supervisor General de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,Rubiel Mira
232,232,,1276,DELGADILLO,CASIMIRO,15-24100,casimiro.delgadillo@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,CASIMIRO DELGADILLO
233,233,,1284,Argáez,Albeiro,15-24100,albeiro.argáez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Albeiro Argáez
234,234,,1286,Cárdenas,José,45-11200,josé.cárdenas@tractchun.com,48,Inspectora de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Operativo,José Cárdenas
235,235,,1288,RODRIGUEZ,ISABEL,70-21100,isabel.rodriguez@tractchun.com,69,Supervisor de Recursos Humanos,Recursos Humanos,Mandos Medios,ISABEL RODRIGUEZ
236,236,,1289,BUSTAMANTE,MAGNOLIA,15-24100,magnolia.bustamante@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MAGNOLIA BUSTAMANTE
237,237,,1295,SANTACRUZ,FRANCISCO,55-23200,francisco.santacruz@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,FRANCISCO SANTACRUZ
238,238,,1297,Zapata,Fernando,55-23200,fernando.zapata@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Fernando Zapata
239,239,,1307,GRIJALVA,ARELLANO,40-43210,arellano.grijalva@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,ARELLANO GRIJALVA
240,240,,1322,Montoya,Luz,15-24000,luz.montoya@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,Luz Montoya
241,241,,1332,DE_LA_ROSA,JOSE,45-11000,jose.de_la_rosa@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOSE DE_LA_ROSA
242,242,,1335,GOMEZ,VERONICA,90-24100,veronica.gomez@tractchun.com,95,Supervisor de Producción,INGENIERIA DE CALIDAD,Mandos Medios,VERONICA GOMEZ
243,243,,1336,LERMA,GENARO,15-24100,genaro.lerma@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GENARO LERMA
244,244,,1341,CHOMINA,ALFONSO,20-31410,alfonso.chomina@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ALFONSO CHOMINA
245,245,,1342,SIERRA,ANGEL,55-23200,angel.sierra@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ANGEL SIERRA
246,246,,1344,BRICKNER,ALBERTO,10-25130,alberto.brickner@tractchun.com,3,Comprador,MATERIALES,Administrativo,ALBERTO BRICKNER
247,247,,1354,LOPEZ,FEDERICO,15-24100,federico.lopez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,FEDERICO LOPEZ
248,248,,1358,CORELLA,ALFONSO,15-24100,alfonso.corella@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ALFONSO CORELLA
249,249,,1359,CAMPAS,CRISTINA,20-31210,cristina.campas@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,CRISTINA CAMPAS
250,250,,1367,BOJORQUEZ,MARCOS,15-24100,marcos.bojorquez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARCOS BOJORQUEZ
251,251,,1373,LERMA,IBARRA,15-24100,ibarra.lerma@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,IBARRA LERMA
252,252,,1381,MUÑOZ,GILDARDO,45-11000,gildardo.muñoz@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,GILDARDO MUÑOZ
253,253,,1385,CASTRO,GUADALUPE,80-22220,guadalupe.castro@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,GUADALUPE CASTRO
254,254,,1387,SIMANCAS,CANETT,50-33100,canett.simancas@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,CANETT SIMANCAS
255,255,,1403,GIL,ESTUARDO,90-14100,estuardo.gil@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,ESTUARDO GIL
256,256,,1411,GALLARDO,PEDRO,80-24100,pedro.gallardo@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,PEDRO GALLARDO
257,257,,1413,SILVA,BLANCA,55-23200,blanca.silva@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,BLANCA SILVA
258,258,,1424,FLORES,CARLOS,55-23200,carlos.flores@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,CARLOS FLORES
259,259,,1430,MARTINEZ,FLORES,90-14100,flores.martinez@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FLORES MARTINEZ
260,260,,1431,Alvarez,Alexander,70-21110,alexander.alvarez@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,Alexander Alvarez
261,261,,1433,VALDEZ,BERTHA,60-28110,bertha.valdez@tractchun.com,66,Supervisor de Personal,PERSONAL,Mandos Medios,BERTHA VALDEZ
262,262,,1442,MANRIQUEZ,MANUEL,55-23200,manuel.manriquez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,MANUEL MANRIQUEZ
263,263,,1443,DOMINGUEZ,IRMA,15-24100,irma.dominguez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,IRMA DOMINGUEZ
264,264,,1447,OCAÑO,RAMON,50-33100,ramon.ocaño@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,RAMON OCAÑO
265,265,,1454,SANTOS,MONGE,15-24100,monge.santos@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MONGE SANTOS
266,266,,1459,PALAFOX,JOSE,45-11000,jose.palafox@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOSE PALAFOX
267,267,,1461,AMAYA,JEANETT,15-24100,jeanett.amaya@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,JEANETT AMAYA
268,268,,1463,HERNANDEZ,GABRIEL,55-23200,gabriel.hernandez@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,GABRIEL HERNANDEZ
269,269,,1467,MUÑOZ,ALEX,15-24100,alex.muñoz@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ALEX MUÑOZ
270,270,,1468,DUARTE,JESUS,80-22220,jesus.duarte@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,JESUS DUARTE
271,271,,1470,TORRICO,EDUARDO,10-32110,eduardo.torrico@tractchun.com,6,Almacenista,MATERIALES,Administrativo,EDUARDO TORRICO
272,272,,1471,Sanchez,María,70-21110,maría.sanchez@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,María Sanchez
273,273,,1492,MONTIEL,MARIA,45-11000,maria.montiel@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MARIA MONTIEL
274,274,,1500,MUNGUIA,VEGA,15-24100,vega.munguia@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VEGA MUNGUIA
275,275,,1501,JUVERA,FRANCISCA,55-23200,francisca.juvera@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,FRANCISCA JUVERA
276,276,,1502,RENDON,CAROLINA,10-32100,carolina.rendon@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,CAROLINA RENDON
277,277,,1506,TELLEZ,ANTONIETA,30-13300,antonieta.tellez@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,ANTONIETA TELLEZ
278,278,,1510,Cardona,Alirio,20-31320,alirio.cardona@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,Alirio Cardona
279,279,,1518,FIMBRES,FRANCISCO,90-14100,francisco.fimbres@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO FIMBRES
280,280,,1519,LEON,MONTOYA,20-31320,montoya.leon@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,MONTOYA LEON
281,281,,1520,GUERRA,GUADALUPE,55-23200,guadalupe.guerra@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,GUADALUPE GUERRA
282,282,,1525,PERAZA,CARLOS,80-22220,carlos.peraza@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,CARLOS PERAZA
283,283,,1528,FIGUEROA,ALFONSO,15-24100,alfonso.figueroa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ALFONSO FIGUEROA
284,284,,1536,SOQUI,ALBERTO,70-23810,alberto.soqui@tractchun.com,72,Reclutador,Recursos Humanos,Administrativo,ALBERTO SOQUI
285,285,,1537,CAÑEDO,CUEVAS,30-13300,cuevas.cañedo@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,CUEVAS CAÑEDO
286,286,,1544,Velez,Mauro,15-24100,mauro.velez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Mauro Velez
287,287,,1553,ROBLES,PAEZ,15-24100,paez.robles@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,PAEZ ROBLES
288,288,,1557,BUSTAMANTE,DIAZ,70-21110,diaz.bustamante@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,DIAZ BUSTAMANTE
289,289,,1567,MUNGUIA,MYRNA,20-31320,myrna.munguia@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,MYRNA MUNGUIA
290,290,,1573,OCHOA,CARMEN,55-23200,carmen.ochoa@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,CARMEN OCHOA
291,291,,1579,RENDON,GRACIA,30-13300,gracia.rendon@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,GRACIA RENDON
292,292,,1584,CEBALLOS,LOPEZ,80-22220,lopez.ceballos@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,LOPEZ CEBALLOS
293,293,,1588,Ayala,Elena,15-22210,elena.ayala@tractchun.com,8,Supervisor de Mantenimiento,PRODUCCION,Mandos Medios,Elena Ayala
294,294,,1589,LOPEZ,SALVADORA,15-24100,salvadora.lopez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,SALVADORA LOPEZ
295,295,,1592,BURGOS,ISABEL,30-13300,isabel.burgos@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,ISABEL BURGOS
296,296,,1605,CALLES,MARIA,50-25130,maria.calles@tractchun.com,51,Comprador,CONTROL DE PRODUCCION,Administrativo,MARIA CALLES
297,297,,1607,PEINADO,GUILIBERTO,55-23200,guiliberto.peinado@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,GUILIBERTO PEINADO
298,298,,1608,ACOSTA,KARLA,15-24100,karla.acosta@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,KARLA ACOSTA
299,299,,1619,MATUS,ANDREA,80-24100,andrea.matus@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,ANDREA MATUS
300,300,,1622,OSORNIO,MORALES,40-43210,morales.osornio@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,MORALES OSORNIO
301,301,,1641,D`LIRA,FRANCISCO,90-14100,francisco.d`lira@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO D`LIRA
302,302,,1647,COTA,HERIBERTO,55-23200,heriberto.cota@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,HERIBERTO COTA
303,303,,1653,COFFEY,SERGIO,15-24100,sergio.coffey@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,SERGIO COFFEY
304,304,,1665,DANIEL,ALBERTO,10-32100,alberto.daniel@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,ALBERTO DANIEL
305,305,,1677,PADILLA,LANGURE,45-11000,langure.padilla@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LANGURE PADILLA
306,306,,1678,RODRIGUEZ,GLADYS,90-14100,gladys.rodriguez@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GLADYS RODRIGUEZ
307,307,,1692,ORTEGA,GERARDO,15-24100,gerardo.ortega@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GERARDO ORTEGA
308,308,,1698,NEVAREZ,CESAR,70-21050,cesar.nevarez@tractchun.com,68,Supervisor General de Recursos Humanos,Recursos Humanos,Mandos Medios,CESAR NEVAREZ
309,309,,1701,IBARRA,MAGDALENA,15-24100,magdalena.ibarra@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MAGDALENA IBARRA
310,310,,1702,TORTOLEDO,ENRIQUE,55-23200,enrique.tortoledo@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ENRIQUE TORTOLEDO
311,311,,1725,CASTILLO,MARIA,30-13300,maria.castillo@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,MARIA CASTILLO
312,312,,1734,Montoya,Marina,15-27000,marina.montoya@tractchun.com,15,Supervisor General de Producción,PRODUCCION,Mandos Medios,Marina Montoya
